"numProiezione","numFila","numPosto","dataVendita","prezzo"
"632","435","364","2023-07-29","14:54:00"
"633","821","754","2024-01-25","17:58:00"
"634","670","667","2024-04-14","17:10:00"
"635","150","418","2023-06-15","20:33:00"
"636","350","805","2023-11-21","15:35:00"
"637","523","141","2023-11-21","22:09:00"
"638","119","898","2024-02-07","15:03:00"
"639","523","264","2023-07-16","19:50:00"
"640","355","953","2023-12-18","22:33:00"
"641","416","133","2024-02-04","10:35:00"
"642","510","815","2023-08-14","20:30:00"
"643","658","920","2023-10-14","22:11:00"
"644","42","383","2024-01-14","15:36:00"
"645","293","778","2024-02-09","11:03:00"
"646","709","377","2023-05-11","13:52:00"
"647","802","187","2024-05-03","21:32:00"
"648","860","718","2024-03-30","18:49:00"
"649","935","24","2023-08-02","12:26:00"
"650","263","806","2024-03-01","15:10:00"
"651","154","384","2023-09-28","13:46:00"
"652","36","293","2023-10-04","20:02:00"
"653","869","789","2023-09-20","21:49:00"
"654","335","771","2024-02-28","18:36:00"
"655","109","824","2024-02-03","20:21:00"
"656","181","793","2024-02-27","13:08:00"
"657","222","900","2023-12-13","18:22:00"
"658","491","324","2023-06-21","15:12:00"
"659","62","646","2024-02-03","10:41:00"
"660","233","22","2023-06-26","20:24:00"
"661","384","420","2023-08-24","13:11:00"
"662","659","280","2023-05-29","19:30:00"
"663","542","771","2024-01-08","10:14:00"
"664","533","611","2023-12-02","13:57:00"
"665","493","109","2023-11-27","14:38:00"
"666","429","76","2024-03-10","22:47:00"
"667","366","585","2024-04-14","20:47:00"
"668","395","961","2023-06-12","15:53:00"
"669","965","944","2023-12-13","16:24:00"
"670","494","716","2023-09-30","12:56:00"
"671","606","870","2023-11-21","17:42:00"
"672","194","390","2024-01-28","22:47:00"
"673","56","946","2023-09-02","21:57:00"
"674","961","867","2024-01-05","10:32:00"
"675","853","348","2023-05-18","12:26:00"
"676","954","741","2023-08-09","19:34:00"
"677","326","825","2024-02-12","17:35:00"
"678","443","319","2023-09-06","11:45:00"
"679","346","398","2023-08-31","20:40:00"
"680","295","112","2023-12-06","10:13:00"
"681","327","615","2024-02-26","15:25:00"
"682","153","651","2024-02-23","18:37:00"
"683","390","452","2024-02-16","18:48:00"
"684","535","960","2024-01-26","17:25:00"
"685","30","903","2023-10-21","17:09:00"
"686","971","754","2023-12-16","17:10:00"
"687","214","718","2023-08-25","12:04:00"
"688","917","987","2024-03-30","14:45:00"
"689","928","727","2023-08-22","22:01:00"
"690","753","544","2024-04-19","12:42:00"
"691","138","62","2023-12-30","21:01:00"
"692","815","166","2024-03-11","12:44:00"
"693","419","909","2023-05-10","14:38:00"
"694","69","797","2023-09-24","12:18:00"
"695","712","848","2024-03-05","11:33:00"
"696","723","946","2023-08-25","22:07:00"
"697","984","245","2024-03-01","19:50:00"
"698","514","430","2024-02-15","20:55:00"
"699","621","849","2023-06-04","10:51:00"
"700","77","463","2023-08-03","13:02:00"
"701","833","218","2024-01-15","14:10:00"
"702","283","672","2023-08-10","14:09:00"
"703","763","54","2023-05-26","12:00:00"
"704","395","179","2024-04-03","13:05:00"
"705","773","892","2023-10-31","18:30:00"
"706","644","938","2024-03-22","22:01:00"
"707","261","753","2023-09-09","18:52:00"
"708","847","204","2023-10-31","16:12:00"
"709","503","769","2023-09-10","14:56:00"
"710","868","314","2023-07-28","19:54:00"
"711","670","573","2023-05-24","12:17:00"
"712","692","872","2023-05-31","18:50:00"
"713","877","338","2024-01-26","20:27:00"
"714","144","995","2023-08-25","12:59:00"
"715","864","601","2023-08-14","16:44:00"
"716","293","134","2024-03-28","21:07:00"
"717","649","727","2024-04-06","17:19:00"
"718","184","423","2024-02-21","17:19:00"
"719","596","194","2023-10-28","17:24:00"
"720","85","398","2023-09-03","16:46:00"
"721","509","86","2024-03-11","11:00:00"
"722","954","300","2023-08-09","16:19:00"
"723","254","905","2023-10-31","18:57:00"
"724","963","932","2024-04-16","13:10:00"
"725","153","86","2023-09-17","15:41:00"
"726","862","808","2023-08-08","22:21:00"
"727","869","227","2023-06-08","12:18:00"
"728","430","77","2023-05-21","19:22:00"
"729","433","700","2024-03-24","14:30:00"
"730","518","460","2024-02-29","14:57:00"
"731","813","349","2023-12-15","13:37:00"
"732","644","508","2023-09-02","17:11:00"
"733","543","586","2024-03-31","20:56:00"
"734","598","453","2023-11-25","12:19:00"
"735","600","10","2023-10-11","17:06:00"
"736","69","397","2024-01-30","15:01:00"
"737","870","518","2023-11-02","10:36:00"
"738","201","146","2023-09-13","15:48:00"
"739","146","435","2023-08-10","10:07:00"
"740","678","638","2024-02-20","20:43:00"
"741","631","454","2024-05-01","10:53:00"
"742","447","685","2023-09-29","16:14:00"
"743","964","286","2023-09-19","11:50:00"
"744","713","195","2023-10-02","15:22:00"
"745","656","669","2023-09-13","15:35:00"
"746","289","565","2024-01-01","16:14:00"
"747","425","161","2023-12-30","22:41:00"
"748","995","855","2024-04-28","14:29:00"
"749","418","851","2024-01-09","22:20:00"
"750","49","690","2023-11-22","21:50:00"
"751","362","153","2023-07-24","21:33:00"
"752","210","270","2024-04-29","18:33:00"
"753","91","277","2024-04-05","11:29:00"
"754","586","206","2024-03-27","14:04:00"
"755","688","716","2024-03-30","14:07:00"
"756","810","749","2024-03-31","12:41:00"
"757","244","603","2023-09-05","14:25:00"
"758","134","764","2024-02-15","11:50:00"
"759","563","137","2024-04-08","13:30:00"
"760","802","999","2023-09-22","15:19:00"
"761","904","204","2023-05-30","15:48:00"
"762","212","182","2024-03-12","11:28:00"
"763","148","526","2023-07-15","12:41:00"
"764","75","282","2023-08-19","16:00:00"
"765","420","190","2024-03-30","14:11:00"
"766","358","39","2023-10-05","13:58:00"
"767","644","580","2024-04-17","18:15:00"
"768","660","343","2023-12-17","19:03:00"
"769","876","97","2024-04-13","21:30:00"
"770","963","876","2023-06-16","19:46:00"
"771","242","4","2024-04-24","14:27:00"
"772","760","76","2024-01-31","15:06:00"
"773","802","805","2023-11-01","10:19:00"
"774","198","807","2023-07-23","16:34:00"
"775","611","408","2023-08-08","21:14:00"
"776","322","377","2024-02-02","14:31:00"
"777","116","562","2023-06-30","19:03:00"
"778","447","256","2023-07-24","19:57:00"
"779","718","82","2023-08-09","14:20:00"
"780","148","568","2023-11-29","12:23:00"
"781","68","152","2024-03-31","22:10:00"
"782","443","380","2024-04-13","15:30:00"
"783","156","468","2024-03-20","15:15:00"
"784","263","183","2023-10-15","16:27:00"
"785","698","419","2024-02-12","11:47:00"
"786","679","117","2023-12-10","19:01:00"
"787","234","868","2023-06-05","18:12:00"
"788","824","483","2023-12-12","17:43:00"
"789","807","924","2023-10-30","11:56:00"
"790","29","796","2023-07-29","10:39:00"
"791","408","675","2023-07-25","10:01:00"
"792","973","911","2024-04-30","10:38:00"
"793","329","677","2023-07-23","12:36:00"
"794","310","369","2024-04-13","19:50:00"
"795","297","97","2023-08-09","21:01:00"
"796","882","618","2024-03-02","22:49:00"
"797","284","427","2023-07-23","10:15:00"
"798","491","866","2024-03-19","17:09:00"
"799","896","202","2023-05-24","17:20:00"
"800","93","286","2023-09-14","13:10:00"
"801","877","877","2023-08-18","13:07:00"
"802","440","150","2023-10-22","22:51:00"
"803","49","684","2023-08-02","13:10:00"
"804","721","319","2023-11-28","15:10:00"
"805","54","212","2024-02-23","22:01:00"
"806","737","98","2023-09-16","12:55:00"
"807","133","254","2024-04-20","20:15:00"
"808","664","138","2024-02-01","11:01:00"
"809","434","585","2023-08-11","22:01:00"
"810","573","704","2023-10-04","22:25:00"
"811","673","578","2023-05-26","19:51:00"
"812","913","202","2023-06-20","16:17:00"
"813","754","119","2023-11-08","16:20:00"
"814","292","466","2023-07-13","20:38:00"
"815","648","757","2024-03-22","21:41:00"
"816","248","244","2023-08-16","19:21:00"
"817","417","581","2024-01-22","11:45:00"
"818","562","743","2023-06-18","20:45:00"
"819","313","756","2024-03-24","22:34:00"
"820","735","338","2024-01-13","13:21:00"
"821","596","830","2023-09-23","20:13:00"
"822","509","344","2023-08-11","16:37:00"
"823","982","966","2024-02-09","19:54:00"
"824","529","316","2024-04-01","13:48:00"
"825","943","253","2023-07-28","16:32:00"
"826","488","186","2023-06-27","19:08:00"
"827","391","768","2024-05-01","20:42:00"
"828","162","226","2023-06-01","22:40:00"
"829","440","619","2023-06-11","14:15:00"
"830","775","485","2023-11-15","10:12:00"
"831","689","332","2024-04-30","15:09:00"
"832","694","589","2023-08-19","16:59:00"
"833","539","438","2023-05-13","16:56:00"
"834","320","936","2023-06-12","20:54:00"
"835","176","900","2024-04-02","20:37:00"
"836","762","788","2023-12-27","12:07:00"
"837","317","838","2023-11-10","13:33:00"
"838","737","212","2024-02-06","10:35:00"
"839","454","331","2023-05-22","12:49:00"
"840","554","446","2023-09-15","12:00:00"
"841","843","655","2024-04-22","18:44:00"
"842","174","998","2024-04-04","14:05:00"
"843","597","490","2024-01-09","17:34:00"
"844","103","722","2023-05-12","14:26:00"
"845","62","676","2023-10-16","18:48:00"
"846","533","71","2023-10-19","11:34:00"
"847","508","720","2023-12-10","18:34:00"
"848","497","900","2023-12-01","12:01:00"
"849","297","786","2023-10-22","16:47:00"
"850","33","756","2023-09-12","16:33:00"
"851","288","190","2024-02-15","17:12:00"
"852","760","588","2023-11-03","18:05:00"
"853","927","619","2024-03-15","14:27:00"
"854","249","116","2023-10-01","13:04:00"
"855","436","825","2023-08-22","22:14:00"
"856","853","169","2023-12-22","22:33:00"
"857","652","964","2023-05-11","12:40:00"
"858","755","59","2024-03-26","21:13:00"
"859","361","260","2023-09-11","18:38:00"
"860","224","256","2023-09-08","21:51:00"
"861","703","12","2023-09-13","16:31:00"
"862","589","435","2023-07-29","14:17:00"
"863","399","525","2023-06-28","17:13:00"
"864","833","921","2023-10-13","14:27:00"
"865","744","904","2023-07-15","11:36:00"
"866","30","869","2024-02-15","22:50:00"
"867","160","434","2023-10-12","21:02:00"
"868","674","269","2024-01-05","19:43:00"
"869","156","449","2023-11-06","13:00:00"
"870","811","896","2024-03-08","13:32:00"
"871","316","420","2023-10-02","22:06:00"
"872","207","832","2023-09-28","22:31:00"
"873","694","712","2023-07-27","17:07:00"
"874","495","349","2023-05-28","16:45:00"
"875","706","791","2023-11-21","19:28:00"
"876","955","647","2024-03-18","14:00:00"
"877","947","303","2024-04-01","11:42:00"
"878","555","836","2023-09-12","19:42:00"
"879","649","467","2024-02-20","13:55:00"
"880","992","16","2024-03-30","16:01:00"
"881","687","142","2024-02-22","21:42:00"
"882","182","902","2023-07-02","22:23:00"
"883","276","731","2023-08-10","10:08:00"
"884","200","210","2024-03-02","17:48:00"
"885","316","508","2023-06-27","20:44:00"
"886","888","140","2023-12-03","15:51:00"
"887","212","575","2024-04-06","18:19:00"
"888","286","51","2024-02-05","13:30:00"
"889","351","713","2023-07-09","16:02:00"
"890","708","81","2024-01-16","12:06:00"
"891","365","675","2023-10-24","13:06:00"
"892","69","223","2023-07-14","10:01:00"
"893","817","495","2023-06-15","17:40:00"
"894","882","136","2024-02-08","22:17:00"
"895","451","231","2024-05-01","21:50:00"
"896","168","15","2023-06-11","20:38:00"
"897","508","271","2024-01-10","10:21:00"
"898","975","856","2023-12-24","19:36:00"
"899","388","396","2023-07-04","21:52:00"
"900","639","933","2024-02-10","15:35:00"
"901","450","123","2024-03-28","11:04:00"
"902","889","114","2023-07-06","22:13:00"
"903","420","867","2023-05-18","14:04:00"
"904","800","651","2023-09-09","11:13:00"
"905","703","36","2023-10-22","12:07:00"
"906","972","787","2023-07-29","22:20:00"
"907","947","13","2024-02-24","13:02:00"
"908","925","867","2023-12-10","20:55:00"
"909","421","618","2023-06-27","19:47:00"
"910","159","413","2023-07-03","19:05:00"
"911","626","907","2024-01-10","21:39:00"
"912","983","638","2024-03-05","20:54:00"
"913","624","24","2023-06-27","16:47:00"
"914","103","733","2023-07-04","11:11:00"
"915","347","627","2023-06-13","15:50:00"
"916","977","111","2023-11-10","18:43:00"
"917","593","223","2024-03-26","13:31:00"
"918","691","739","2023-11-07","16:39:00"
"919","169","510","2024-03-12","21:39:00"
"920","367","792","2023-08-13","21:15:00"
"921","357","709","2023-07-13","22:06:00"
"922","580","112","2023-05-18","19:27:00"
"923","24","322","2024-04-22","13:51:00"
"924","644","899","2023-11-09","14:14:00"
"925","161","648","2023-09-12","16:21:00"
"926","905","246","2023-10-18","22:23:00"
"927","377","361","2023-08-14","12:53:00"
"928","36","726","2023-08-15","14:29:00"
"929","343","266","2024-03-15","20:57:00"
"930","638","385","2024-03-06","19:33:00"
"931","307","643","2023-11-06","20:48:00"
"932","336","513","2023-10-24","17:58:00"
"933","241","934","2023-07-22","12:41:00"
"934","670","726","2023-07-01","10:10:00"
"935","651","193","2024-05-04","15:51:00"
"936","585","199","2024-04-29","19:18:00"
"937","197","543","2023-07-31","13:36:00"
"938","904","438","2024-02-13","12:12:00"
"939","927","396","2024-02-29","21:42:00"
"940","738","969","2023-11-25","19:14:00"
"941","436","116","2023-12-31","16:56:00"
"942","801","703","2023-09-17","16:01:00"
"943","387","247","2024-02-06","20:56:00"
"944","259","360","2023-12-25","15:58:00"
"945","529","606","2023-10-29","22:13:00"
"946","586","607","2023-11-30","14:58:00"
"947","195","731","2023-08-09","11:32:00"
"948","540","93","2024-01-26","10:47:00"
"949","915","223","2023-12-21","11:14:00"
"950","471","625","2024-02-23","20:59:00"
"951","110","960","2023-11-23","12:47:00"
"952","200","560","2024-02-27","15:04:00"
"953","635","320","2023-09-12","19:06:00"
"954","278","876","2024-04-27","10:38:00"
"955","864","375","2024-04-23","22:33:00"
"956","586","108","2023-08-27","13:06:00"
"957","407","346","2024-01-16","17:45:00"
"958","281","816","2023-05-11","19:51:00"
"959","786","338","2023-06-29","19:36:00"
"960","450","540","2024-05-04","21:16:00"
"961","16","316","2023-07-17","18:51:00"
"962","473","531","2023-12-04","21:19:00"
"963","499","165","2024-03-09","22:52:00"
"964","805","985","2023-12-17","17:37:00"
"965","901","671","2023-08-23","11:58:00"
"966","150","127","2024-03-17","12:57:00"
"967","227","381","2024-02-13","16:17:00"
"968","87","640","2023-12-30","19:03:00"
"969","160","472","2023-08-15","11:17:00"
"970","540","89","2024-03-14","18:55:00"
"971","93","150","2023-06-17","17:30:00"
"972","385","997","2023-06-05","14:07:00"
"973","550","452","2023-08-16","22:50:00"
"974","206","948","2023-10-11","20:53:00"
"975","552","680","2023-05-21","17:12:00"
"976","487","620","2024-04-01","12:06:00"
"977","594","445","2023-06-29","15:03:00"
"978","766","755","2023-11-06","10:08:00"
"979","339","233","2023-05-11","18:50:00"
"980","542","146","2023-06-01","18:51:00"
"981","685","142","2023-09-20","11:27:00"
"982","736","411","2024-03-11","15:43:00"
"983","885","340","2024-02-06","22:58:00"
"984","917","170","2023-07-11","13:58:00"
"985","699","481","2023-09-07","21:53:00"
"986","735","325","2024-01-15","17:01:00"
"987","897","828","2024-01-09","13:46:00"
"988","430","929","2023-12-12","11:03:00"
"989","132","148","2023-06-21","17:10:00"
"990","694","467","2023-10-19","12:35:00"
"991","622","272","2024-02-18","20:59:00"
"992","347","879","2023-11-15","10:30:00"
"993","94","957","2023-08-31","12:33:00"
"994","35","198","2024-02-10","20:14:00"
"995","868","494","2024-04-01","18:44:00"
"996","173","151","2024-04-07","10:36:00"
"997","33","456","2023-11-22","21:45:00"
"998","390","300","2023-10-05","16:44:00"
"999","60","257","2023-11-27","16:04:00"
"numero","dim","numPosti","numFile","numPostiPerFila","tipo"
"1","389","465","20","23","3-D"
"2","235","470","16","29","3-D"
"3","567","523","13","40","Tradizionale"
"4","654","364","12","33","3-D"
"5","741","269","10","26","Tradizionale"
"6","258","714","16","44","3-D"
"7","254","411","20","21","3-D"
"8","525","319","24","13","Tradizionale"
"9","710","722","11","65","3-D"
"10","501","284","19","14","3-D"
"11","615","562","10","56","3-D"
"12","540","713","12","59","3-D"
"13","513","384","20","19","Tradizionale"
"14","333","455","22","20","Tradizionale"
"15","230","280","19","14","3-D"
"16","316","644","21","30","3-D"
"17","506","424","20","21","3-D"
"18","409","353","18","19","Tradizionale"
"19","495","198","22","9","Tradizionale"
"20","352","257","22","11","Tradizionale"
"21","253","736","18","40","Tradizionale"
"22","326","725","13","55","Tradizionale"
"23","254","689","23","29","3-D"
"24","294","436","20","21","3-D"
"25","605","487","18","27","3-D"
"26","290","486","20","24","Tradizionale"
"27","570","167","16","10","Tradizionale"
"28","667","749","18","41","Tradizionale"
"29","789","208","19","10","Tradizionale"
"30","635","616","22","28","Tradizionale"
"31","333","514","11","46","Tradizionale"
"32","227","410","16","25","Tradizionale"
"33","498","694","16","43","Tradizionale"
"34","677","275","24","11","Tradizionale"
"35","458","722","22","32","3-D"
"36","790","216","12","18","3-D"
"37","738","688","23","29","3-D"
"38","352","412","13","31","Tradizionale"
"39","444","279","19","14","3-D"
"40","372","534","17","31","3-D"
"41","536","496","19","26","3-D"
"42","596","345","11","31","3-D"
"43","721","191","16","11","Tradizionale"
"44","348","750","14","53","Tradizionale"
"45","257","267","23","11","Tradizionale"
"46","555","438","16","27","Tradizionale"
"47","518","379","12","31","3-D"
"48","539","599","13","46","Tradizionale"
"49","444","331","20","16","Tradizionale"
"50","208","405","18","22","3-D"
"51","655","404","22","18","Tradizionale"
"52","787","382","22","17","Tradizionale"
"53","714","571","23","24","3-D"
"54","295","235","18","13","Tradizionale"
"55","323","191","19","10","3-D"
"56","287","430","21","20","3-D"
"57","535","571","21","27","3-D"
"58","372","660","18","36","3-D"
"59","605","566","18","31","3-D"
"60","206","774","10","77","Tradizionale"
"61","229","213","20","10","Tradizionale"
"62","501","502","23","21","3-D"
"63","214","531","15","35","Tradizionale"
"64","204","339","16","21","Tradizionale"
"65","513","228","21","10","3-D"
"66","528","430","20","21","3-D"
"67","404","738","13","56","Tradizionale"
"68","617","209","14","14","Tradizionale"
"69","367","553","10","55","3-D"
"70","620","671","21","31","3-D"
"71","461","536","23","23","3-D"
"72","261","614","24","25","3-D"
"73","793","553","24","23","Tradizionale"
"74","569","363","18","20","Tradizionale"
"75","258","217","19","11","Tradizionale"
"76","437","613","10","61","3-D"
"77","528","471","24","19","3-D"
"78","745","587","10","58","Tradizionale"
"79","774","774","17","45","3-D"
"80","579","335","13","25","Tradizionale"
"81","514","184","14","13","3-D"
"82","512","756","23","32","3-D"
"83","630","313","15","20","Tradizionale"
"84","425","451","15","30","Tradizionale"
"85","413","454","21","21","Tradizionale"
"86","493","700","10","70","3-D"
"87","636","663","12","55","Tradizionale"
"88","756","588","19","30","Tradizionale"
"89","442","689","16","43","Tradizionale"
"90","798","494","10","49","3-D"
"91","526","707","12","58","3-D"
"92","607","360","16","22","Tradizionale"
"93","312","266","12","22","Tradizionale"
"94","630","429","23","18","3-D"
"95","303","521","21","24","Tradizionale"
"96","458","609","12","50","3-D"
"97","470","195","23","8","3-D"
"98","319","212","14","15","Tradizionale"
"99","605","787","11","71","Tradizionale"
"100","785","744","23","32","3-D"
"101","489","521","18","28","3-D"
"102","441","541","12","45","3-D"
"103","320","536","18","29","Tradizionale"
"104","692","226","18","12","3-D"
"105","369","369","15","24","Tradizionale"
"106","435","377","20","18","Tradizionale"
"107","693","666","11","60","Tradizionale"
"108","637","324","15","21","Tradizionale"
"109","437","170","17","10","Tradizionale"
"110","666","383","23","16","Tradizionale"
"111","375","264","13","20","Tradizionale"
"112","776","287","13","22","3-D"
"113","684","529","22","24","3-D"
"114","797","226","15","15","Tradizionale"
"115","216","774","14","55","Tradizionale"
"116","790","605","18","33","Tradizionale"
"117","352","279","11","25","Tradizionale"
"118","677","639","24","26","3-D"
"119","294","767","17","45","3-D"
"120","474","538","24","22","Tradizionale"
"121","553","339","13","26","Tradizionale"
"122","790","360","16","22","Tradizionale"
"123","220","705","20","35","Tradizionale"
"124","299","181","13","13","Tradizionale"
"125","314","600","19","31","3-D"
"126","395","581","15","38","3-D"
"127","221","605","17","35","Tradizionale"
"128","425","414","20","20","Tradizionale"
"129","276","204","24","8","3-D"
"130","257","236","10","23","3-D"
"131","533","644","11","58","3-D"
"132","722","795","24","33","Tradizionale"
"133","561","476","14","34","3-D"
"134","417","394","16","24","3-D"
"135","386","399","10","39","3-D"
"136","220","738","18","41","3-D"
"137","566","267","19","14","3-D"
"138","713","441","19","23","Tradizionale"
"139","648","395","13","30","3-D"
"140","564","217","23","9","Tradizionale"
"141","469","680","20","34","Tradizionale"
"142","263","577","18","32","Tradizionale"
"143","477","248","19","13","3-D"
"144","753","290","24","12","3-D"
"145","388","273","15","18","Tradizionale"
"146","740","595","10","59","Tradizionale"
"147","734","260","17","15","Tradizionale"
"148","261","744","11","67","Tradizionale"
"149","682","655","16","40","Tradizionale"
"150","604","722","16","45","Tradizionale"
"151","219","799","10","79","Tradizionale"
"152","481","601","20","30","3-D"
"153","239","239","18","13","3-D"
"154","230","377","21","17","Tradizionale"
"155","773","222","24","9","Tradizionale"
"156","290","303","24","12","3-D"
"157","286","791","16","49","3-D"
"158","211","780","15","52","3-D"
"159","684","461","19","24","Tradizionale"
"160","581","629","10","62","Tradizionale"
"161","416","618","16","38","3-D"
"162","334","737","19","38","3-D"
"163","453","756","21","36","Tradizionale"
"164","326","310","21","14","Tradizionale"
"165","631","323","10","32","Tradizionale"
"166","306","321","24","13","Tradizionale"
"167","661","616","15","41","Tradizionale"
"168","745","203","14","14","Tradizionale"
"169","660","696","20","34","3-D"
"170","738","239","10","23","Tradizionale"
"171","527","651","13","50","3-D"
"172","538","341","16","21","Tradizionale"
"173","329","748","15","49","3-D"
"174","474","530","15","35","Tradizionale"
"175","794","350","14","25","Tradizionale"
"176","205","633","10","63","Tradizionale"
"177","697","219","19","11","Tradizionale"
"178","471","445","21","21","Tradizionale"
"179","490","636","18","35","3-D"
"180","424","704","19","37","3-D"
"181","604","348","20","17","3-D"
"182","282","762","21","36","3-D"
"183","444","383","11","34","3-D"
"184","251","777","24","32","Tradizionale"
"185","717","575","20","28","Tradizionale"
"186","510","551","17","32","3-D"
"187","439","435","22","19","3-D"
"188","605","502","21","23","3-D"
"189","614","650","21","30","3-D"
"190","204","363","14","25","3-D"
"191","725","480","10","48","3-D"
"192","235","645","16","40","3-D"
"193","220","588","10","58","Tradizionale"
"194","628","652","14","46","Tradizionale"
"195","605","707","12","58","3-D"
"196","305","502","16","31","3-D"
"197","770","304","19","16","3-D"
"198","302","433","12","36","3-D"
"199","696","212","12","17","Tradizionale"
"200","219","739","16","46","Tradizionale"
"201","582","375","20","18","Tradizionale"
"202","209","432","24","18","Tradizionale"
"203","398","437","15","29","3-D"
"204","538","799","15","53","Tradizionale"
"205","744","370","12","30","3-D"
"206","308","760","12","63","Tradizionale"
"207","487","536","18","29","Tradizionale"
"208","550","204","16","12","3-D"
"209","354","491","21","23","Tradizionale"
"210","341","566","21","26","Tradizionale"
"211","414","777","15","51","Tradizionale"
"212","669","580","22","26","3-D"
"213","757","729","16","45","Tradizionale"
"214","723","519","22","23","Tradizionale"
"215","286","594","15","39","3-D"
"216","364","606","16","37","Tradizionale"
"217","321","402","12","33","Tradizionale"
"218","383","196","24","8","Tradizionale"
"219","800","729","24","30","3-D"
"220","365","729","22","33","Tradizionale"
"221","441","431","16","26","Tradizionale"
"222","299","752","21","35","Tradizionale"
"223","301","501","10","50","Tradizionale"
"224","774","745","10","74","3-D"
"225","635","664","17","39","Tradizionale"
"226","314","583","11","53","Tradizionale"
"227","756","675","16","42","3-D"
"228","238","387","10","38","Tradizionale"
"229","709","523","20","26","Tradizionale"
"231","704","498","18","27","3-D"
"232","462","558","18","31","Tradizionale"
"233","648","521","23","22","3-D"
"234","799","514","22","23","3-D"
"235","372","791","15","52","Tradizionale"
"236","259","562","22","25","3-D"
"237","368","745","16","46","3-D"
"238","716","785","17","46","Tradizionale"
"239","576","474","15","31","3-D"
"240","662","692","11","62","Tradizionale"
"241","491","618","19","32","3-D"
"242","290","420","22","19","3-D"
"243","763","387","14","27","Tradizionale"
"244","301","729","11","66","3-D"
"245","435","754","14","53","3-D"
"246","449","549","23","23","3-D"
"247","655","795","20","39","3-D"
"248","582","710","10","71","Tradizionale"
"249","301","394","12","32","3-D"
"250","528","431","18","23","Tradizionale"
"251","553","558","12","46","3-D"
"252","727","749","17","44","3-D"
"253","622","414","14","29","Tradizionale"
"254","469","298","19","15","3-D"
"255","672","734","22","33","3-D"
"256","465","236","24","9","3-D"
"257","323","605","10","60","3-D"
"258","322","769","10","76","3-D"
"259","526","421","19","22","3-D"
"260","760","357","13","27","3-D"
"261","385","179","19","9","Tradizionale"
"262","323","212","20","10","3-D"
"263","602","544","17","32","3-D"
"264","561","465","12","38","Tradizionale"
"265","714","517","16","32","3-D"
"266","351","647","11","58","3-D"
"267","237","623","20","31","Tradizionale"
"268","337","425","15","28","Tradizionale"
"269","762","575","22","26","3-D"
"270","374","265","12","22","3-D"
"271","700","748","19","39","3-D"
"272","669","452","21","21","Tradizionale"
"273","355","664","13","51","3-D"
"274","773","549","20","27","Tradizionale"
"275","711","575","16","35","Tradizionale"
"276","537","255","18","14","3-D"
"277","571","678","21","32","Tradizionale"
"278","437","181","19","9","Tradizionale"
"279","570","777","13","59","3-D"
"280","772","176","16","11","3-D"
"281","382","576","17","33","3-D"
"282","264","537","21","25","Tradizionale"
"283","570","419","14","29","Tradizionale"
"284","354","791","12","65","Tradizionale"
"285","453","457","19","24","3-D"
"286","650","735","15","49","3-D"
"287","789","645","19","33","3-D"
"288","410","214","23","9","3-D"
"289","613","505","12","42","3-D"
"290","343","740","13","56","Tradizionale"
"291","622","676","18","37","3-D"
"292","355","664","14","47","Tradizionale"
"293","410","506","16","31","Tradizionale"
"294","308","211","12","17","3-D"
"295","566","737","17","43","Tradizionale"
"296","235","229","20","11","3-D"
"297","232","353","17","20","Tradizionale"
"298","238","781","19","41","3-D"
"299","737","323","11","29","Tradizionale"
"300","514","668","15","44","3-D"
"301","503","211","13","16","3-D"
"302","731","473","13","36","3-D"
"303","287","255","10","25","Tradizionale"
"304","367","382","24","15","Tradizionale"
"305","498","262","22","11","Tradizionale"
"306","550","489","18","27","3-D"
"307","615","427","17","25","3-D"
"308","756","788","17","46","3-D"
"309","533","345","18","19","3-D"
"310","577","642","24","26","3-D"
"311","464","196","22","8","3-D"
"312","797","800","22","36","Tradizionale"
"313","598","674","17","39","3-D"
"314","389","740","19","38","Tradizionale"
"315","431","546","14","39","Tradizionale"
"316","426","738","19","38","Tradizionale"
"317","715","271","11","24","3-D"
"318","204","208","15","13","Tradizionale"
"319","602","439","22","19","Tradizionale"
"320","254","233","21","11","3-D"
"321","210","627","14","44","Tradizionale"
"322","513","769","18","42","Tradizionale"
"323","672","610","11","55","3-D"
"324","533","726","12","60","3-D"
"325","377","471","15","31","Tradizionale"
"326","348","735","16","45","3-D"
"327","283","191","11","17","Tradizionale"
"328","569","351","10","35","3-D"
"329","209","182","16","11","3-D"
"330","275","509","19","26","3-D"
"331","793","659","24","27","Tradizionale"
"332","227","274","14","19","Tradizionale"
"333","657","503","19","26","Tradizionale"
"334","312","712","17","41","3-D"
"335","325","741","10","74","Tradizionale"
"336","609","340","24","14","3-D"
"337","789","335","13","25","3-D"
"338","398","414","15","27","3-D"
"339","794","599","11","54","Tradizionale"
"340","291","785","15","52","3-D"
"341","457","779","13","59","3-D"
"342","727","204","13","15","3-D"
"343","257","586","18","32","3-D"
"344","277","618","10","61","3-D"
"345","364","263","19","13","3-D"
"346","369","645","18","35","3-D"
"347","328","650","21","30","Tradizionale"
"348","785","251","19","13","Tradizionale"
"349","779","379","21","18","Tradizionale"
"350","563","278","11","25","Tradizionale"
"351","260","383","12","31","Tradizionale"
"352","445","624","18","34","Tradizionale"
"353","391","491","15","32","3-D"
"354","506","325","19","17","3-D"
"355","585","501","23","21","3-D"
"356","335","795","16","49","3-D"
